"","TAGNUMBER","TANK_Real","condition1","ConditionFactor","condition3","Date","condition4","Days_in_Exp"
"1697","00187293E5",202,"K3",1.05468330091534,"T1",2021-07-29,"Day_in_Exp_T1",0
"1698","00187293E5",202,"K4",1.09098310604519,"T2",2021-08-30,"Day_in_Exp_T2",20
"1699","00187293E5",202,"K5",1.08457555757852,"T3",2021-09-29,"Day_in_Exp_T3",62
"1700","00187293E5",202,"K6",1.12724178224864,"T4",2021-11-04,"Day_in_Exp_T4",98
"1701","00187293E5",202,"K7",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1702","00187293E8",151,"K1",1.05598543468366,"T6",2022-01-06,"Day_in_Exp_T6",161
"1703","00187293E8",151,"K2",1.03764448413347,"T7",NA,"Day_in_Exp_T7",NA
"1704","00187293E8",151,"K3",1.10194975802154,"T8",2022-03-30,"Day_in_Exp_T8",244
"1705","00187293E8",151,"K4",1.19443101776699,"T1",2021-07-29,"Day_in_Exp_T1",0
"1706","00187293E8",151,"K5",1.18141289437586,"T2",2021-08-30,"Day_in_Exp_T2",20
"1707","00187293E8",151,"K6",1.14466243904673,"T3",2021-09-29,"Day_in_Exp_T3",62
"1708","00187293E8",151,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1709","00187293EC",202,"K1",1.00870968639564,"T5",2021-12-09,"Day_in_Exp_T5",133
"1710","00187293EC",202,"K2",1.15204903978052,"T6",2022-01-06,"Day_in_Exp_T6",161
"1711","00187293EC",202,"K3",NA,"T7",NA,"Day_in_Exp_T7",NA
"1712","00187293EC",202,"K4",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1713","00187293EC",202,"K5",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1714","00187293EC",202,"K6",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1715","00187293EC",202,"K7",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1716","00187293ED",201,"K1",1.0489745225068,"T4",2021-11-04,"Day_in_Exp_T4",98
"1717","00187293ED",201,"K2",1.07871720116618,"T5",2021-12-09,"Day_in_Exp_T5",133
"1718","00187293ED",201,"K3",1.07496567208679,"T6",2022-01-06,"Day_in_Exp_T6",161
"1719","00187293ED",201,"K4",1.15428337038377,"T7",NA,"Day_in_Exp_T7",NA
"1720","00187293ED",201,"K5",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1721","00187293ED",201,"K6",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1722","00187293ED",201,"K7",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1723","00187293EE",152,"K1",1.08131487889273,"T3",2021-09-29,"Day_in_Exp_T3",62
"1724","00187293EE",152,"K2",1.14123287653055,"T4",NA,"Day_in_Exp_T4",NA
"1725","00187293EE",152,"K3",1.14862710214494,"T5",NA,"Day_in_Exp_T5",NA
"1726","00187293EE",152,"K4",NA,"T6",NA,"Day_in_Exp_T6",NA
"1727","00187293EE",152,"K5",NA,"T7",NA,"Day_in_Exp_T7",NA
"1728","00187293EE",152,"K6",NA,"T8",NA,"Day_in_Exp_T8",NA
"1729","00187293EE",152,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1730","00187293F1",202,"K1",0.991298010973937,"T2",2021-08-24,"Day_in_Exp_T2",20
"1731","00187293F1",202,"K2",1.22124974557297,"T3",NA,"Day_in_Exp_T3",NA
"1732","00187293F1",202,"K3",NA,"T4",NA,"Day_in_Exp_T4",NA
"1733","00187293F1",202,"K4",NA,"T5",NA,"Day_in_Exp_T5",NA
"1734","00187293F1",202,"K5",NA,"T6",NA,"Day_in_Exp_T6",NA
"1735","00187293F1",202,"K6",NA,"T7",NA,"Day_in_Exp_T7",NA
"1736","00187293F1",202,"K7",NA,"T8",NA,"Day_in_Exp_T8",NA
"1737","00187293F2",151,"K1",1.15674152001924,"T1",2021-07-29,"Day_in_Exp_T1",0
"1738","00187293F2",151,"K2",1.11328125,"T2",2021-08-30,"Day_in_Exp_T2",20
"1739","00187293F2",151,"K3",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1740","00187293F2",151,"K4",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1741","00187293F2",151,"K5",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1742","00187293F2",151,"K6",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1743","00187293F2",151,"K7",NA,"T7",2022-02-04,"Day_in_Exp_T7",190
"1744","00187293F4",202,"K1",1.1444091796875,"T8",NA,"Day_in_Exp_T8",NA
"1745","00187293F4",202,"K2",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1746","00187293F4",202,"K3",NA,"T2",2021-08-24,"Day_in_Exp_T2",20
"1747","00187293F4",202,"K4",NA,"T3",NA,"Day_in_Exp_T3",NA
"1748","00187293F4",202,"K5",NA,"T4",NA,"Day_in_Exp_T4",NA
"1749","00187293F4",202,"K6",NA,"T5",NA,"Day_in_Exp_T5",NA
"1750","00187293F4",202,"K7",NA,"T6",NA,"Day_in_Exp_T6",NA
"1751","00187293F6",151,"K1",1.01770812131081,"T7",NA,"Day_in_Exp_T7",NA
"1752","00187293F6",151,"K2",1.16598079561043,"T8",NA,"Day_in_Exp_T8",NA
"1753","00187293F6",151,"K3",1.20373997711819,"T1",2021-07-29,"Day_in_Exp_T1",0
"1754","00187293F6",151,"K4",1.21378939948307,"T2",2021-08-30,"Day_in_Exp_T2",20
"1755","00187293F6",151,"K5",1.19084947487314,"T3",2021-09-29,"Day_in_Exp_T3",62
"1756","00187293F6",151,"K6",1.10390421219828,"T4",2021-11-04,"Day_in_Exp_T4",98
"1757","00187293F6",151,"K7",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1758","00187293F7",202,"K1",1.16522530723714,"T6",2022-01-06,"Day_in_Exp_T6",161
"1759","00187293F7",202,"K2",1.19702267813874,"T7",NA,"Day_in_Exp_T7",NA
"1760","00187293F7",202,"K3",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1761","00187293F7",202,"K4",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1762","00187293F7",202,"K5",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1763","00187293F7",202,"K6",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1764","00187293F7",202,"K7",NA,"T4",NA,"Day_in_Exp_T4",NA
"1765","00187293F8",151,"K1",1.13045820130801,"T5",NA,"Day_in_Exp_T5",NA
"1766","00187293F8",151,"K2",1.15611642580908,"T6",NA,"Day_in_Exp_T6",NA
"1767","00187293F8",151,"K3",1.12697220135237,"T7",NA,"Day_in_Exp_T7",NA
"1768","00187293F8",151,"K4",1.23045190193951,"T8",NA,"Day_in_Exp_T8",NA
"1769","00187293F8",151,"K5",1.16215514843117,"T1",2021-07-29,"Day_in_Exp_T1",0
"1770","00187293F8",151,"K6",1.26033996012082,"T2",2021-08-30,"Day_in_Exp_T2",20
"1771","00187293F8",151,"K7",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1772","00187293FA",202,"K1",1.16522530723714,"T4",2021-11-04,"Day_in_Exp_T4",98
"1773","00187293FA",202,"K2",1.22124974557297,"T5",2021-12-09,"Day_in_Exp_T5",133
"1774","00187293FA",202,"K3",1.28117899526449,"T6",2022-01-06,"Day_in_Exp_T6",161
"1775","00187293FA",202,"K4",1.27172589974607,"T7",NA,"Day_in_Exp_T7",NA
"1776","00187293FA",202,"K5",1.32899240337257,"T8",2022-03-30,"Day_in_Exp_T8",244
"1777","00187293FA",202,"K6",1.34694383710738,"T1",2021-07-29,"Day_in_Exp_T1",0
"1778","00187293FA",202,"K7",1.29691897400127,"T2",2021-08-30,"Day_in_Exp_T2",20
"1779","00187293FB",151,"K1",1.14784205693297,"T3",2021-09-29,"Day_in_Exp_T3",62
"1780","00187293FB",151,"K2",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1781","00187293FB",151,"K3",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1782","00187293FB",151,"K4",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1783","00187293FB",151,"K5",NA,"T7",NA,"Day_in_Exp_T7",NA
"1784","00187293FB",151,"K6",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1785","00187293FB",151,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1786","00187293FC",201,"K1",1.00701554160653,"T2",NA,"Day_in_Exp_T2",NA
"1787","00187293FC",201,"K2",1.11929792037944,"T3",NA,"Day_in_Exp_T3",NA
"1788","00187293FC",201,"K3",1.07979699816435,"T4",NA,"Day_in_Exp_T4",NA
"1789","00187293FC",201,"K4",1.21932632220698,"T5",NA,"Day_in_Exp_T5",NA
"1790","00187293FC",201,"K5",1.33233365975893,"T6",NA,"Day_in_Exp_T6",NA
"1791","00187293FC",201,"K6",1.36607986767486,"T7",NA,"Day_in_Exp_T7",NA
"1792","00187293FC",201,"K7",1.50211429672709,"T8",NA,"Day_in_Exp_T8",NA
"1793","0018729461",201,"K1",1.13702623906706,"T1",2021-07-29,"Day_in_Exp_T1",0
"1794","0018729461",201,"K2",1.14261255640516,"T2",2021-08-30,"Day_in_Exp_T2",20
"1795","0018729461",201,"K3",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1796","0018729461",201,"K4",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1797","0018729461",201,"K5",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1798","0018729461",201,"K6",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1799","0018729461",201,"K7",NA,"T7",NA,"Day_in_Exp_T7",NA
"1800","0018729463",201,"K1",0.925118926472521,"T8",2022-03-30,"Day_in_Exp_T8",244
"1801","0018729463",201,"K2",1.02040816326531,"T1",2021-07-29,"Day_in_Exp_T1",0
"1802","0018729463",201,"K3",0.948148148148148,"T2",2021-08-30,"Day_in_Exp_T2",20
"1803","0018729463",201,"K4",0.978766442212353,"T3",2021-09-29,"Day_in_Exp_T3",62
"1804","0018729463",201,"K5",1.01641355737441,"T4",2021-11-04,"Day_in_Exp_T4",98
"1805","0018729463",201,"K6",1.12533569335938,"T5",2021-12-09,"Day_in_Exp_T5",133
"1806","0018729463",201,"K7",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1807","0018729464",202,"K1",0.9918212890625,"T7",NA,"Day_in_Exp_T7",NA
"1808","0018729464",202,"K2",1.25291587694999,"T8",2022-03-30,"Day_in_Exp_T8",244
"1809","0018729464",202,"K3",1.00956645634032,"T1",2021-07-29,"Day_in_Exp_T1",0
"1810","0018729464",202,"K4",1.0667956304051,"T2",2021-08-30,"Day_in_Exp_T2",20
"1811","0018729464",202,"K5",1.11689814814815,"T3",2021-09-29,"Day_in_Exp_T3",62
"1812","0018729464",202,"K6",1.11108067054479,"T4",2021-11-04,"Day_in_Exp_T4",98
"1813","0018729464",202,"K7",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1814","0018729465",152,"K1",1.03071188942789,"T6",NA,"Day_in_Exp_T6",NA
"1815","0018729465",152,"K2",1.11625391474964,"T7",NA,"Day_in_Exp_T7",NA
"1816","0018729465",152,"K3",1.08718872070312,"T8",NA,"Day_in_Exp_T8",NA
"1817","0018729465",152,"K4",1.11947893344189,"T1",2021-07-29,"Day_in_Exp_T1",0
"1818","0018729465",152,"K5",1.17232702357867,"T2",2021-08-30,"Day_in_Exp_T2",20
"1819","0018729465",152,"K6",1.06533226191346,"T3",2021-09-29,"Day_in_Exp_T3",62
"1820","0018729465",152,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1821","0018729467",202,"K1",1.09093350340707,"T5",2021-12-09,"Day_in_Exp_T5",133
"1822","0018729467",202,"K2",1.24190643928489,"T6",2022-01-06,"Day_in_Exp_T6",161
"1823","0018729467",202,"K3",NA,"T7",NA,"Day_in_Exp_T7",NA
"1824","0018729467",202,"K4",NA,"T8",NA,"Day_in_Exp_T8",NA
"1825","0018729467",202,"K5",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1826","0018729467",202,"K6",NA,"T2",2021-08-28,"Day_in_Exp_T2",20
"1827","0018729467",202,"K7",NA,"T3",NA,"Day_in_Exp_T3",NA
"1828","0018729469",201,"K1",1.05735722373238,"T4",NA,"Day_in_Exp_T4",NA
"1829","0018729469",201,"K2",1.11328125,"T5",NA,"Day_in_Exp_T5",NA
"1830","0018729469",201,"K3",1.07304271759732,"T6",NA,"Day_in_Exp_T6",NA
"1831","0018729469",201,"K4",1.08001678179922,"T7",NA,"Day_in_Exp_T7",NA
"1832","0018729469",201,"K5",1.11516034985423,"T8",NA,"Day_in_Exp_T8",NA
"1833","0018729469",201,"K6",1.083984375,"T1",2021-07-29,"Day_in_Exp_T1",0
"1834","0018729469",201,"K7",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1835","001872946A",201,"K1",1.0364637829941,"T3",2021-09-29,"Day_in_Exp_T3",62
"1836","001872946A",201,"K2",1.1336711673412,"T4",2021-11-04,"Day_in_Exp_T4",98
"1837","001872946A",201,"K3",1.13092791978302,"T5",2021-12-09,"Day_in_Exp_T5",133
"1838","001872946A",201,"K4",1.22610401536021,"T6",2022-01-06,"Day_in_Exp_T6",161
"1839","001872946A",201,"K5",NA,"T7",NA,"Day_in_Exp_T7",NA
"1840","001872946A",201,"K6",NA,"T8",NA,"Day_in_Exp_T8",NA
"1841","001872946A",201,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1842","001872946B",202,"K1",1.07119033591555,"T2",2021-08-30,"Day_in_Exp_T2",20
"1843","001872946B",202,"K2",1.13777777777778,"T3",2021-09-29,"Day_in_Exp_T3",62
"1844","001872946B",202,"K3",1.23409681844166,"T4",2021-11-04,"Day_in_Exp_T4",98
"1845","001872946B",202,"K4",1.16599696584526,"T5",2021-12-09,"Day_in_Exp_T5",133
"1846","001872946B",202,"K5",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1847","001872946B",202,"K6",NA,"T7",NA,"Day_in_Exp_T7",NA
"1848","001872946B",202,"K7",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1849","001872946C",151,"K1",1.12881201638598,"T1",2021-07-29,"Day_in_Exp_T1",0
"1850","001872946C",151,"K2",1.23006273319939,"T2",2021-08-30,"Day_in_Exp_T2",20
"1851","001872946C",151,"K3",1.22169844432565,"T3",2021-09-29,"Day_in_Exp_T3",62
"1852","001872946C",151,"K4",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1853","001872946C",151,"K5",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1854","001872946C",151,"K6",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1855","001872946C",151,"K7",NA,"T7",2022-02-04,"Day_in_Exp_T7",190
"1856","001872946D",202,"K1",1.08131487889273,"T8",NA,"Day_in_Exp_T8",NA
"1857","001872946D",202,"K2",1.13581278560114,"T1",2021-07-29,"Day_in_Exp_T1",0
"1858","001872946D",202,"K3",1.0474557660634,"T2",2021-08-30,"Day_in_Exp_T2",20
"1859","001872946D",202,"K4",1.23619790681777,"T3",2021-09-29,"Day_in_Exp_T3",62
"1860","001872946D",202,"K5",1.23867819653011,"T4",2021-11-04,"Day_in_Exp_T4",98
"1861","001872946D",202,"K6",1.16135787260878,"T5",2021-12-09,"Day_in_Exp_T5",133
"1862","001872946D",202,"K7",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1863","001872946E",152,"K1",1.07871720116618,"T7",NA,"Day_in_Exp_T7",NA
"1864","001872946E",152,"K2",1.06161197816795,"T8",2022-03-30,"Day_in_Exp_T8",244
"1865","001872946E",152,"K3",1.09553557082272,"T1",2021-07-29,"Day_in_Exp_T1",0
"1866","001872946E",152,"K4",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1867","001872946E",152,"K5",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1868","001872946E",152,"K6",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1869","001872946E",152,"K7",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1870","001872946F",151,"K1",1.02249986610121,"T6",2022-01-06,"Day_in_Exp_T6",161
"1871","001872946F",151,"K2",0.987108364756283,"T7",2022-02-09,"Day_in_Exp_T7",190
"1872","001872946F",151,"K3",1.01998317027769,"T8",NA,"Day_in_Exp_T8",NA
"1873","001872946F",151,"K4",1.08640476819307,"T1",2021-07-29,"Day_in_Exp_T1",0
"1874","001872946F",151,"K5",1.05461222852786,"T2",2021-08-30,"Day_in_Exp_T2",20
"1875","001872946F",151,"K6",1.05281207133059,"T3",2021-09-29,"Day_in_Exp_T3",62
"1876","001872946F",151,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1877","0018729470",151,"K1",1.1131182576837,"T5",2021-12-09,"Day_in_Exp_T5",133
"1878","0018729470",151,"K2",1.11018908966376,"T6",2022-01-06,"Day_in_Exp_T6",161
"1879","0018729470",151,"K3",1.06686701728024,"T7",NA,"Day_in_Exp_T7",NA
"1880","0018729470",151,"K4",1.13064616428289,"T8",NA,"Day_in_Exp_T8",NA
"1881","0018729470",151,"K5",1.11775861138106,"T1",2021-07-29,"Day_in_Exp_T1",0
"1882","0018729470",151,"K6",1.1326619720316,"T2",2021-08-30,"Day_in_Exp_T2",20
"1883","0018729470",151,"K7",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1884","0018729471",202,"K1",0.985904742519845,"T4",2021-11-04,"Day_in_Exp_T4",98
"1885","0018729471",202,"K2",1.20327761081893,"T5",2021-12-09,"Day_in_Exp_T5",133
"1886","0018729471",202,"K3",1.15905647149287,"T6",2022-01-06,"Day_in_Exp_T6",161
"1887","0018729471",202,"K4",1.27488,"T7",NA,"Day_in_Exp_T7",NA
"1888","0018729471",202,"K5",1.41381996159551,"T8",2022-03-30,"Day_in_Exp_T8",244
"1889","0018729471",202,"K6",1.30266639527783,"T1",2021-07-29,"Day_in_Exp_T1",0
"1890","0018729471",202,"K7",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1891","0018729472",152,"K1",1.11049691035082,"T3",2021-09-29,"Day_in_Exp_T3",62
"1892","0018729472",152,"K2",1.10571212612029,"T4",NA,"Day_in_Exp_T4",NA
"1893","0018729472",152,"K3",1.11364396632375,"T5",NA,"Day_in_Exp_T5",NA
"1894","0018729472",152,"K4",NA,"T6",NA,"Day_in_Exp_T6",NA
"1895","0018729472",152,"K5",NA,"T7",NA,"Day_in_Exp_T7",NA
"1896","0018729472",152,"K6",NA,"T8",NA,"Day_in_Exp_T8",NA
"1897","0018729472",152,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1898","0018729473",202,"K1",1.1826251495673,"T2",2021-08-30,"Day_in_Exp_T2",20
"1899","0018729473",202,"K2",1.15898784537838,"T3",2021-09-29,"Day_in_Exp_T3",62
"1900","0018729473",202,"K3",1.19486334536582,"T4",2021-11-04,"Day_in_Exp_T4",98
"1901","0018729473",202,"K4",1.35505447563881,"T5",2021-12-09,"Day_in_Exp_T5",133
"1902","0018729473",202,"K5",1.20054122760261,"T6",2022-01-06,"Day_in_Exp_T6",161
"1903","0018729473",202,"K6",1.15684430422742,"T7",2022-02-04,"Day_in_Exp_T7",190
"1904","0018729473",202,"K7",NA,"T8",NA,"Day_in_Exp_T8",NA
"1905","0018729474",201,"K1",1.0195721438325,"T1",2021-07-29,"Day_in_Exp_T1",0
"1906","0018729474",201,"K2",1.09037037037037,"T2",2021-08-30,"Day_in_Exp_T2",20
"1907","0018729474",201,"K3",1.12482853223594,"T3",2021-09-29,"Day_in_Exp_T3",62
"1908","0018729474",201,"K4",1.1403706589036,"T4",2021-11-04,"Day_in_Exp_T4",98
"1909","0018729474",201,"K5",1.12888888888889,"T5",2021-12-09,"Day_in_Exp_T5",133
"1910","0018729474",201,"K6",1.17984250215655,"T6",2022-01-06,"Day_in_Exp_T6",161
"1911","0018729474",201,"K7",NA,"T7",NA,"Day_in_Exp_T7",NA
"1912","0018729475",201,"K1",1.07871720116618,"T8",2022-03-30,"Day_in_Exp_T8",244
"1913","0018729475",201,"K2",1.20525094968296,"T1",2021-07-29,"Day_in_Exp_T1",0
"1914","0018729475",201,"K3",1.23500823974609,"T2",2021-08-30,"Day_in_Exp_T2",20
"1915","0018729475",201,"K4",1.31353772278831,"T3",2021-09-29,"Day_in_Exp_T3",62
"1916","0018729475",201,"K5",1.27132235019682,"T4",2021-11-04,"Day_in_Exp_T4",98
"1917","0018729475",201,"K6",1.31627254076234,"T5",2021-12-09,"Day_in_Exp_T5",133
"1918","0018729475",201,"K7",1.41519890260631,"T6",2022-01-06,"Day_in_Exp_T6",161
"1919","0018729478",202,"K1",1.15676178675996,"T7",NA,"Day_in_Exp_T7",NA
"1920","0018729478",202,"K2",1.14397726886248,"T8",2022-03-30,"Day_in_Exp_T8",244
"1921","0018729478",202,"K3",1.22943436281217,"T1",2021-07-29,"Day_in_Exp_T1",0
"1922","0018729478",202,"K4",1.18865128231223,"T2",2021-08-21,"Day_in_Exp_T2",20
"1923","0018729478",202,"K5",1.28669616272922,"T3",NA,"Day_in_Exp_T3",NA
"1924","0018729478",202,"K6",1.18436086314362,"T4",NA,"Day_in_Exp_T4",NA
"1925","0018729478",202,"K7",1.21945045040358,"T5",NA,"Day_in_Exp_T5",NA
"1926","001872947A",201,"K1",0.999812035337357,"T6",NA,"Day_in_Exp_T6",NA
"1927","001872947A",201,"K2",1.11049691035082,"T7",NA,"Day_in_Exp_T7",NA
"1928","001872947A",201,"K3",NA,"T8",NA,"Day_in_Exp_T8",NA
"1929","001872947A",201,"K4",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1930","001872947A",201,"K5",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1931","001872947A",201,"K6",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1932","001872947A",201,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1933","001872947B",202,"K1",1.08965636708567,"T5",NA,"Day_in_Exp_T5",NA
"1934","001872947B",202,"K2",1.15450302625765,"T6",NA,"Day_in_Exp_T6",NA
"1935","001872947B",202,"K3",NA,"T7",NA,"Day_in_Exp_T7",NA
"1936","001872947B",202,"K4",NA,"T8",NA,"Day_in_Exp_T8",NA
"1937","001872947B",202,"K5",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1938","001872947B",202,"K6",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1939","001872947B",202,"K7",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1940","001872947C",152,"K1",1.01770812131081,"T4",2021-11-04,"Day_in_Exp_T4",98
"1941","001872947C",152,"K2",1.2890625,"T5",2021-12-09,"Day_in_Exp_T5",133
"1942","001872947C",152,"K3",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1943","001872947C",152,"K4",NA,"T7",NA,"Day_in_Exp_T7",NA
"1944","001872947C",152,"K5",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1945","001872947C",152,"K6",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1946","001872947C",152,"K7",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1947","001872947D",151,"K1",0.969244121754684,"T3",2021-09-29,"Day_in_Exp_T3",62
"1948","001872947D",151,"K2",1.015625,"T4",2021-11-04,"Day_in_Exp_T4",98
"1949","001872947D",151,"K3",1.06482423803816,"T5",2021-12-09,"Day_in_Exp_T5",133
"1950","001872947D",151,"K4",1.04789864079486,"T6",2022-01-06,"Day_in_Exp_T6",161
"1951","001872947D",151,"K5",1.05805677847314,"T7",NA,"Day_in_Exp_T7",NA
"1952","001872947D",151,"K6",1.10642773592262,"T8",2022-03-30,"Day_in_Exp_T8",244
"1953","001872947D",151,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1954","001872947E",201,"K1",1.00701554160653,"T2",2021-08-24,"Day_in_Exp_T2",20
"1955","001872947E",201,"K2",1.15204903978052,"T3",NA,"Day_in_Exp_T3",NA
"1956","001872947E",201,"K3",1.15611642580908,"T4",NA,"Day_in_Exp_T4",NA
"1957","001872947E",201,"K4",1.31480090157776,"T5",NA,"Day_in_Exp_T5",NA
"1958","001872947E",201,"K5",NA,"T6",NA,"Day_in_Exp_T6",NA
"1959","001872947E",201,"K6",NA,"T7",NA,"Day_in_Exp_T7",NA
"1960","001872947E",201,"K7",NA,"T8",NA,"Day_in_Exp_T8",NA
"1961","001872947F",152,"K1",1.01610526850582,"T1",2021-07-29,"Day_in_Exp_T1",0
"1962","001872947F",152,"K2",1.03497925475406,"T2",2021-08-30,"Day_in_Exp_T2",20
"1963","001872947F",152,"K3",1.13010602449248,"T3",2021-09-29,"Day_in_Exp_T3",62
"1964","001872947F",152,"K4",1.09568,"T4",2021-11-04,"Day_in_Exp_T4",98
"1965","001872947F",152,"K5",1.12682638814967,"T5",NA,"Day_in_Exp_T5",NA
"1966","001872947F",152,"K6",1.08127820117966,"T6",NA,"Day_in_Exp_T6",NA
"1967","001872947F",152,"K7",NA,"T7",NA,"Day_in_Exp_T7",NA
"1968","0018729480",202,"K1",1.13702623906706,"T8",NA,"Day_in_Exp_T8",NA
"1969","0018729480",202,"K2",1.14377353765543,"T1",2021-07-29,"Day_in_Exp_T1",0
"1970","0018729480",202,"K3",1.17371888969282,"T2",2021-08-30,"Day_in_Exp_T2",20
"1971","0018729480",202,"K4",1.21001251107276,"T3",2021-09-29,"Day_in_Exp_T3",62
"1972","0018729480",202,"K5",1.23643723008348,"T4",NA,"Day_in_Exp_T4",NA
"1973","0018729480",202,"K6",1.08201044031874,"T5",NA,"Day_in_Exp_T5",NA
"1974","0018729480",202,"K7",1.09757143434812,"T6",NA,"Day_in_Exp_T6",NA
"1975","0018729481",201,"K1",0.995555555555556,"T7",NA,"Day_in_Exp_T7",NA
"1976","0018729481",201,"K2",1.31717349621124,"T8",NA,"Day_in_Exp_T8",NA
"1977","0018729481",201,"K3",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1978","0018729481",201,"K4",NA,"T2",2021-08-24,"Day_in_Exp_T2",20
"1979","0018729481",201,"K5",NA,"T3",NA,"Day_in_Exp_T3",NA
"1980","0018729481",201,"K6",NA,"T4",NA,"Day_in_Exp_T4",NA
"1981","0018729481",201,"K7",NA,"T5",NA,"Day_in_Exp_T5",NA
"1982","0018729482",201,"K1",1.01330067274353,"T6",NA,"Day_in_Exp_T6",NA
"1983","0018729482",201,"K2",1.0796443343093,"T7",NA,"Day_in_Exp_T7",NA
"1984","0018729482",201,"K3",0.903790087463557,"T8",NA,"Day_in_Exp_T8",NA
"1985","0018729482",201,"K4",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1986","0018729482",201,"K5",NA,"T2",2021-08-18,"Day_in_Exp_T2",20
"1987","0018729482",201,"K6",NA,"T3",NA,"Day_in_Exp_T3",NA
"1988","0018729482",201,"K7",NA,"T4",NA,"Day_in_Exp_T4",NA
"1989","0018729483",201,"K1",0.959819553923862,"T5",NA,"Day_in_Exp_T5",NA
"1990","0018729483",201,"K2",1.13777777777778,"T6",NA,"Day_in_Exp_T6",NA
"1991","0018729483",201,"K3",1.09224660942538,"T7",NA,"Day_in_Exp_T7",NA
"1992","0018729483",201,"K4",1.16020180393586,"T8",NA,"Day_in_Exp_T8",NA
"1993","0018729483",201,"K5",1.18553883744856,"T1",2021-07-29,"Day_in_Exp_T1",0
"1994","0018729483",201,"K6",1.1143405755451,"T2",2021-08-28,"Day_in_Exp_T2",20
"1995","0018729483",201,"K7",NA,"T3",NA,"Day_in_Exp_T3",NA
"1996","0018729484",202,"K1",1.11305896429863,"T4",NA,"Day_in_Exp_T4",NA
"1997","0018729484",202,"K2",1.17392937640871,"T5",NA,"Day_in_Exp_T5",NA
