"","TAGNUMBER","TANK_Real","condition1","WEIGHT","condition2","LENGTH","condition3","TIME"
"1705","00187293E8",151,"WEIGHT_4",34.2,"LENGTH_4",142,"T4",2021-11-04
"1706","00187293E8",151,"WEIGHT_5",68.9,"LENGTH_5",180,"T5",2021-12-09
"1707","00187293E8",151,"WEIGHT_6",104.5,"LENGTH_6",209,"T6",2022-01-06
"1708","00187293E8",151,"WEIGHT_7",264.2,"LENGTH_7",280,"T7",2022-03-30
"1709","00187293EC",202,"WEIGHT_1",2.9,"LENGTH_1",66,"T1",2021-07-29
"1710","00187293EC",202,"WEIGHT_2",4.3,"LENGTH_2",72,"T2",2021-08-24
"1711","00187293EC",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1712","00187293EC",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1713","00187293EC",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1714","00187293EC",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1715","00187293EC",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1716","00187293ED",201,"WEIGHT_1",2.5,"LENGTH_1",62,"T1",2021-07-29
"1717","00187293ED",201,"WEIGHT_2",3.7,"LENGTH_2",70,"T2",2021-08-30
"1718","00187293ED",201,"WEIGHT_3",5.3,"LENGTH_3",79,"T3",2021-09-29
"1719","00187293ED",201,"WEIGHT_4",11.2,"LENGTH_4",99,"T4",2021-11-04
"1720","00187293ED",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1721","00187293ED",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1722","00187293ED",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1723","00187293EE",152,"WEIGHT_1",3.4,"LENGTH_1",68,"T1",2021-07-29
"1724","00187293EE",152,"WEIGHT_2",8.6,"LENGTH_2",91,"T2",2021-08-30
"1725","00187293EE",152,"WEIGHT_3",21.9,"LENGTH_3",124,"T3",2021-09-29
"1726","00187293EE",152,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1727","00187293EE",152,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1728","00187293EE",152,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1729","00187293EE",152,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1730","00187293F1",202,"WEIGHT_1",3.7,"LENGTH_1",72,"T1",2021-07-29
"1731","00187293F1",202,"WEIGHT_2",7.5,"LENGTH_2",85,"T2",2021-08-24
"1732","00187293F1",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1733","00187293F1",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1734","00187293F1",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1735","00187293F1",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1736","00187293F1",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1737","00187293F2",151,"WEIGHT_1",3.8,"LENGTH_1",69,"T1",2021-07-29
"1738","00187293F2",151,"WEIGHT_2",5.7,"LENGTH_2",80,"T2",2021-08-18
"1739","00187293F2",151,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1740","00187293F2",151,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1741","00187293F2",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1742","00187293F2",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1743","00187293F2",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1744","00187293F4",202,"WEIGHT_1",3,"LENGTH_1",64,"T1",2021-07-29
"1745","00187293F4",202,"WEIGHT_2",4.1,"LENGTH_2",NA,"T2",2021-08-28
"1746","00187293F4",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1747","00187293F4",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1748","00187293F4",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1749","00187293F4",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1750","00187293F4",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1751","00187293F6",151,"WEIGHT_1",3.2,"LENGTH_1",68,"T1",2021-07-29
"1752","00187293F6",151,"WEIGHT_2",8.5,"LENGTH_2",90,"T2",2021-08-30
"1753","00187293F6",151,"WEIGHT_3",22.4,"LENGTH_3",123,"T3",2021-09-29
"1754","00187293F6",151,"WEIGHT_4",45.2,"LENGTH_4",155,"T4",2021-11-04
"1755","00187293F6",151,"WEIGHT_5",88.3,"LENGTH_5",195,"T5",2021-12-09
"1756","00187293F6",151,"WEIGHT_6",103.7,"LENGTH_6",211,"T6",2022-01-06
"1757","00187293F6",151,"WEIGHT_7",242.6,"LENGTH_7",276,"T7",2022-03-30
"1758","00187293F7",202,"WEIGHT_1",3.2,"LENGTH_1",65,"T1",2021-07-29
"1759","00187293F7",202,"WEIGHT_2",6.6,"LENGTH_2",82,"T2",2021-08-24
"1760","00187293F7",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1761","00187293F7",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1762","00187293F7",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1763","00187293F7",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1764","00187293F7",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1765","00187293F8",151,"WEIGHT_1",3.4,"LENGTH_1",67,"T1",2021-07-29
"1766","00187293F8",151,"WEIGHT_2",7.1,"LENGTH_2",85,"T2",2021-08-30
"1767","00187293F8",151,"WEIGHT_3",15,"LENGTH_3",110,"T3",2021-09-29
"1768","00187293F8",151,"WEIGHT_4",28.3,"LENGTH_4",132,"T4",2021-11-04
"1769","00187293F8",151,"WEIGHT_5",48.5,"LENGTH_5",161,"T5",2021-12-09
"1770","00187293F8",151,"WEIGHT_6",79.8,"LENGTH_6",185,"T6",2022-01-06
"1771","00187293F8",151,"WEIGHT_7",186.7,"LENGTH_7",256,"T7",2022-03-30
"1772","00187293FA",202,"WEIGHT_1",3.2,"LENGTH_1",65,"T1",2021-07-29
"1773","00187293FA",202,"WEIGHT_2",7.5,"LENGTH_2",85,"T2",2021-08-30
"1774","00187293FA",202,"WEIGHT_3",13.2,"LENGTH_3",101,"T3",2021-09-29
"1775","00187293FA",202,"WEIGHT_4",27.3,"LENGTH_4",129,"T4",2021-11-04
"1776","00187293FA",202,"WEIGHT_5",59.7,"LENGTH_5",165,"T5",2021-12-09
"1777","00187293FA",202,"WEIGHT_6",89.5,"LENGTH_6",188,"T6",2022-01-06
"1778","00187293FA",202,"WEIGHT_7",118.4,"LENGTH_7",209,"T7",2022-02-12
"1779","00187293FB",151,"WEIGHT_1",3.3,"LENGTH_1",66,"T1",2021-07-29
"1780","00187293FB",151,"WEIGHT_2",NA,"LENGTH_2",NA,"T2",NA
"1781","00187293FB",151,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1782","00187293FB",151,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1783","00187293FB",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1784","00187293FB",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1785","00187293FB",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1786","00187293FC",201,"WEIGHT_1",2.4,"LENGTH_1",62,"T1",2021-07-29
"1787","00187293FC",201,"WEIGHT_2",6.4,"LENGTH_2",83,"T2",2021-08-30
"1788","00187293FC",201,"WEIGHT_3",12.5,"LENGTH_3",105,"T3",2021-09-29
"1789","00187293FC",201,"WEIGHT_4",30,"LENGTH_4",135,"T4",2021-11-04
"1790","00187293FC",201,"WEIGHT_5",57.7,"LENGTH_5",163,"T5",2021-12-09
"1791","00187293FC",201,"WEIGHT_6",85.1,"LENGTH_6",184,"T6",2022-01-06
"1792","00187293FC",201,"WEIGHT_7",116.6,"LENGTH_7",198,"T7",2022-02-16
"1793","0018729461",201,"WEIGHT_1",3.9,"LENGTH_1",70,"T1",2021-07-29
"1794","0018729461",201,"WEIGHT_2",6.3,"LENGTH_2",82,"T2",2021-08-25
"1795","0018729461",201,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1796","0018729461",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1797","0018729461",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1798","0018729461",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1799","0018729461",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1800","0018729463",201,"WEIGHT_1",1.9,"LENGTH_1",59,"T1",2021-07-29
"1801","0018729463",201,"WEIGHT_2",3.5,"LENGTH_2",70,"T2",2021-08-30
"1802","0018729463",201,"WEIGHT_3",4,"LENGTH_3",75,"T3",2021-09-29
"1803","0018729463",201,"WEIGHT_4",6.9,"LENGTH_4",89,"T4",2021-11-04
"1804","0018729463",201,"WEIGHT_5",16.7,"LENGTH_5",118,"T5",2021-12-09
"1805","0018729463",201,"WEIGHT_6",23.6,"LENGTH_6",128,"T6",2022-01-06
"1806","0018729463",201,"WEIGHT_7",67.6,"LENGTH_7",180,"T7",2022-03-30
"1807","0018729464",202,"WEIGHT_1",2.6,"LENGTH_1",64,"T1",2021-07-29
"1808","0018729464",202,"WEIGHT_2",5.5,"LENGTH_2",76,"T2",2021-08-30
"1809","0018729464",202,"WEIGHT_3",6.2,"LENGTH_3",85,"T3",2021-09-29
"1810","0018729464",202,"WEIGHT_4",12,"LENGTH_4",104,"T4",2021-11-04
"1811","0018729464",202,"WEIGHT_5",19.3,"LENGTH_5",120,"T5",2021-12-09
"1812","0018729464",202,"WEIGHT_6",29.2,"LENGTH_6",138,"T6",2022-01-06
"1813","0018729464",202,"WEIGHT_7",69.6,"LENGTH_7",185,"T7",2022-03-30
"1814","0018729465",152,"WEIGHT_1",3.1,"LENGTH_1",67,"T1",2021-07-29
"1815","0018729465",152,"WEIGHT_2",7.1,"LENGTH_2",86,"T2",2021-08-30
"1816","0018729465",152,"WEIGHT_3",22.8,"LENGTH_3",128,"T3",2021-09-29
"1817","0018729465",152,"WEIGHT_4",55,"LENGTH_4",170,"T4",2021-11-04
"1818","0018729465",152,"WEIGHT_5",95.2,"LENGTH_5",201,"T5",2021-12-09
"1819","0018729465",152,"WEIGHT_6",136.5,"LENGTH_6",234,"T6",2022-01-06
"1820","0018729465",152,"WEIGHT_7",312.9,"LENGTH_7",296,"T7",2022-03-30
"1821","0018729467",202,"WEIGHT_1",2.6,"LENGTH_1",62,"T1",2021-07-29
"1822","0018729467",202,"WEIGHT_2",6.6,"LENGTH_2",81,"T2",2021-08-28
"1823","0018729467",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1824","0018729467",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1825","0018729467",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1826","0018729467",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1827","0018729467",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1828","0018729469",201,"WEIGHT_1",2.4,"LENGTH_1",61,"T1",2021-07-29
"1829","0018729469",201,"WEIGHT_2",5.7,"LENGTH_2",80,"T2",2021-08-30
"1830","0018729469",201,"WEIGHT_3",9.2,"LENGTH_3",95,"T3",2021-09-29
"1831","0018729469",201,"WEIGHT_4",18.2,"LENGTH_4",119,"T4",2021-11-04
"1832","0018729469",201,"WEIGHT_5",30.6,"LENGTH_5",140,"T5",2021-12-09
"1833","0018729469",201,"WEIGHT_6",44.4,"LENGTH_6",160,"T6",2022-01-06
"1834","0018729469",201,"WEIGHT_7",79.4,"LENGTH_7",195,"T7",2022-03-30
"1835","001872946A",201,"WEIGHT_1",4.2,"LENGTH_1",74,"T1",2021-07-29
"1836","001872946A",201,"WEIGHT_2",11,"LENGTH_2",99,"T2",2021-08-30
"1837","001872946A",201,"WEIGHT_3",17.2,"LENGTH_3",115,"T3",2021-09-29
"1838","001872946A",201,"WEIGHT_4",28.2,"LENGTH_4",132,"T4",2021-11-04
"1839","001872946A",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1840","001872946A",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1841","001872946A",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1842","001872946B",202,"WEIGHT_1",2.2,"LENGTH_1",59,"T1",2021-07-29
"1843","001872946B",202,"WEIGHT_2",4.8,"LENGTH_2",75,"T2",2021-08-30
"1844","001872946B",202,"WEIGHT_3",8.7,"LENGTH_3",89,"T3",2021-09-29
"1845","001872946B",202,"WEIGHT_4",18.2,"LENGTH_4",116,"T4",2021-11-04
"1846","001872946B",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1847","001872946B",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1848","001872946B",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1849","001872946C",151,"WEIGHT_1",3.1,"LENGTH_1",65,"T1",2021-07-29
"1850","001872946C",151,"WEIGHT_2",8.1,"LENGTH_2",87,"T2",2021-08-30
"1851","001872946C",151,"WEIGHT_3",18.1,"LENGTH_3",114,"T3",2021-09-29
"1852","001872946C",151,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1853","001872946C",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1854","001872946C",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1855","001872946C",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1856","001872946D",202,"WEIGHT_1",3.4,"LENGTH_1",68,"T1",2021-07-29
"1857","001872946D",202,"WEIGHT_2",5.6,"LENGTH_2",79,"T2",2021-08-30
"1858","001872946D",202,"WEIGHT_3",8.7,"LENGTH_3",94,"T3",2021-09-29
"1859","001872946D",202,"WEIGHT_4",21.9,"LENGTH_4",121,"T4",2021-11-04
"1860","001872946D",202,"WEIGHT_5",43.5,"LENGTH_5",152,"T5",2021-12-09
"1861","001872946D",202,"WEIGHT_6",64.4,"LENGTH_6",177,"T6",2022-01-06
"1862","001872946D",202,"WEIGHT_7",150,"LENGTH_7",222,"T7",2022-03-30
"1863","001872946E",152,"WEIGHT_1",3.7,"LENGTH_1",70,"T1",2021-07-29
"1864","001872946E",152,"WEIGHT_2",8,"LENGTH_2",91,"T2",2021-08-30
"1865","001872946E",152,"WEIGHT_3",18,"LENGTH_3",118,"T3",2021-09-29
"1866","001872946E",152,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1867","001872946E",152,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1868","001872946E",152,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1869","001872946E",152,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1870","001872946F",151,"WEIGHT_1",2.1,"LENGTH_1",59,"T1",2021-07-29
"1871","001872946F",151,"WEIGHT_2",4,"LENGTH_2",74,"T2",2021-08-30
"1872","001872946F",151,"WEIGHT_3",9.6,"LENGTH_3",98,"T3",2021-09-29
"1873","001872946F",151,"WEIGHT_4",17.4,"LENGTH_4",117,"T4",2021-11-04
"1874","001872946F",151,"WEIGHT_5",33.5,"LENGTH_5",147,"T5",2021-12-09
"1875","001872946F",151,"WEIGHT_6",61.4,"LENGTH_6",180,"T6",2022-01-06
"1876","001872946F",151,"WEIGHT_7",156.9,"LENGTH_7",242,"T7",2022-03-30
"1877","0018729470",151,"WEIGHT_1",3.5,"LENGTH_1",68,"T1",2021-07-29
"1878","0018729470",151,"WEIGHT_2",5.9,"LENGTH_2",81,"T2",2021-08-30
"1879","0018729470",151,"WEIGHT_3",14.2,"LENGTH_3",110,"T3",2021-09-29
"1880","0018729470",151,"WEIGHT_4",26.6,"LENGTH_4",133,"T4",2021-11-04
"1881","0018729470",151,"WEIGHT_5",53,"LENGTH_5",168,"T5",2021-12-09
"1882","0018729470",151,"WEIGHT_6",82.7,"LENGTH_6",194,"T6",2022-01-06
"1883","0018729470",151,"WEIGHT_7",224.3,"LENGTH_7",265,"T7",2022-03-30
"1884","0018729471",202,"WEIGHT_1",3.1,"LENGTH_1",68,"T1",2021-07-29
"1885","0018729471",202,"WEIGHT_2",8.2,"LENGTH_2",88,"T2",2021-08-30
"1886","0018729471",202,"WEIGHT_3",12.3,"LENGTH_3",102,"T3",2021-09-29
"1887","0018729471",202,"WEIGHT_4",24.9,"LENGTH_4",125,"T4",2021-11-04
"1888","0018729471",202,"WEIGHT_5",44,"LENGTH_5",146,"T5",2021-12-09
"1889","0018729471",202,"WEIGHT_6",64,"LENGTH_6",170,"T6",2022-01-06
"1890","0018729471",202,"WEIGHT_7",130.5,"LENGTH_7",210,"T7",2022-03-30
"1891","0018729472",152,"WEIGHT_1",4.5,"LENGTH_1",74,"T1",2021-07-29
"1892","0018729472",152,"WEIGHT_2",12.8,"LENGTH_2",105,"T2",2021-08-30
"1893","0018729472",152,"WEIGHT_3",26.2,"LENGTH_3",133,"T3",2021-09-29
"1894","0018729472",152,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1895","0018729472",152,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1896","0018729472",152,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1897","0018729472",152,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1898","0018729473",202,"WEIGHT_1",3.4,"LENGTH_1",66,"T1",2021-07-29
"1899","0018729473",202,"WEIGHT_2",5.5,"LENGTH_2",78,"T2",2021-08-30
"1900","0018729473",202,"WEIGHT_3",7.6,"LENGTH_3",86,"T3",2021-09-29
"1901","0018729473",202,"WEIGHT_4",16.6,"LENGTH_4",107,"T4",2021-11-04
"1902","0018729473",202,"WEIGHT_5",36.6,"LENGTH_5",145,"T5",2021-12-09
"1903","0018729473",202,"WEIGHT_6",50.1,"LENGTH_6",163,"T6",2022-01-06
"1904","0018729473",202,"WEIGHT_7",92,"LENGTH_7",195,"T7",2022-03-30
"1905","0018729474",201,"WEIGHT_1",2.8,"LENGTH_1",65,"T1",2021-07-29
"1906","0018729474",201,"WEIGHT_2",4.6,"LENGTH_2",75,"T2",2021-08-30
"1907","0018729474",201,"WEIGHT_3",8.2,"LENGTH_3",90,"T3",2021-09-29
"1908","0018729474",201,"WEIGHT_4",17.8,"LENGTH_4",116,"T4",2021-11-04
"1909","0018729474",201,"WEIGHT_5",38.1,"LENGTH_5",150,"T5",2021-12-09
"1910","0018729474",201,"WEIGHT_6",53,"LENGTH_6",165,"T6",2022-01-06
"1911","0018729474",201,"WEIGHT_7",109.3,"LENGTH_7",210,"T7",2022-03-30
"1912","0018729475",201,"WEIGHT_1",3.7,"LENGTH_1",70,"T1",2021-07-29
"1913","0018729475",201,"WEIGHT_2",11,"LENGTH_2",97,"T2",2021-08-30
"1914","0018729475",201,"WEIGHT_3",25.9,"LENGTH_3",128,"T3",2021-09-29
"1915","0018729475",201,"WEIGHT_4",52.8,"LENGTH_4",159,"T4",2021-11-04
"1916","0018729475",201,"WEIGHT_5",87.2,"LENGTH_5",190,"T5",2021-12-09
"1917","0018729475",201,"WEIGHT_6",121.9,"LENGTH_6",210,"T6",2022-01-06
"1918","0018729475",201,"WEIGHT_7",161.2,"LENGTH_7",225,"T7",2022-02-16
"1919","0018729478",202,"WEIGHT_1",4.5,"LENGTH_1",73,"T1",2021-07-29
"1920","0018729478",202,"WEIGHT_2",11.1,"LENGTH_2",99,"T2",2021-08-30
"1921","0018729478",202,"WEIGHT_3",20.2,"LENGTH_3",118,"T3",2021-09-29
"1922","0018729478",202,"WEIGHT_4",29.9,"LENGTH_4",136,"T4",2021-11-04
"1923","0018729478",202,"WEIGHT_5",57.8,"LENGTH_5",165,"T5",2021-12-09
"1924","0018729478",202,"WEIGHT_6",71.4,"LENGTH_6",182,"T6",2022-01-06
"1925","0018729478",202,"WEIGHT_7",96.1,"LENGTH_7",199,"T7",2022-02-12
"1926","001872947A",201,"WEIGHT_1",2.5,"LENGTH_1",63,"T1",2021-07-29
"1927","001872947A",201,"WEIGHT_2",4.5,"LENGTH_2",74,"T2",2021-08-24
"1928","001872947A",201,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1929","001872947A",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1930","001872947A",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1931","001872947A",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1932","001872947A",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1933","001872947B",202,"WEIGHT_1",3.9,"LENGTH_1",71,"T1",2021-07-29
"1934","001872947B",202,"WEIGHT_2",8.7,"LENGTH_2",91,"T2",2021-08-28
"1935","001872947B",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1936","001872947B",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1937","001872947B",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1938","001872947B",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1939","001872947B",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1940","001872947C",152,"WEIGHT_1",3.2,"LENGTH_1",68,"T1",2021-07-29
"1941","001872947C",152,"WEIGHT_2",6.6,"LENGTH_2",80,"T2",2021-08-24
"1942","001872947C",152,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1943","001872947C",152,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1944","001872947C",152,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1945","001872947C",152,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1946","001872947C",152,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1947","001872947D",151,"WEIGHT_1",2.2,"LENGTH_1",61,"T1",2021-07-29
"1948","001872947D",151,"WEIGHT_2",5.2,"LENGTH_2",80,"T2",2021-08-30
"1949","001872947D",151,"WEIGHT_3",11.3,"LENGTH_3",102,"T3",2021-09-29
"1950","001872947D",151,"WEIGHT_4",19.5,"LENGTH_4",123,"T4",2021-11-04
"1951","001872947D",151,"WEIGHT_5",34.3,"LENGTH_5",148,"T5",2021-12-09
"1952","001872947D",151,"WEIGHT_6",56.3,"LENGTH_6",172,"T6",2022-01-06
"1953","001872947D",151,"WEIGHT_7",153.6,"LENGTH_7",243,"T7",2022-03-30
"1954","001872947E",201,"WEIGHT_1",2.4,"LENGTH_1",62,"T1",2021-07-29
"1955","001872947E",201,"WEIGHT_2",4.3,"LENGTH_2",72,"T2",2021-08-30
"1956","001872947E",201,"WEIGHT_3",7.1,"LENGTH_3",85,"T3",2021-09-29
"1957","001872947E",201,"WEIGHT_4",17.5,"LENGTH_4",110,"T4",2021-11-04
"1958","001872947E",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1959","001872947E",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1960","001872947E",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1961","001872947F",152,"WEIGHT_1",1.6,"LENGTH_1",54,"T1",2021-07-29
"1962","001872947F",152,"WEIGHT_2",3.4,"LENGTH_2",69,"T2",2021-08-30
"1963","001872947F",152,"WEIGHT_3",8.8,"LENGTH_3",92,"T3",2021-09-29
"1964","001872947F",152,"WEIGHT_4",21.4,"LENGTH_4",125,"T4",2021-11-04
"1965","001872947F",152,"WEIGHT_5",48.8,"LENGTH_5",163,"T5",2021-12-09
"1966","001872947F",152,"WEIGHT_6",73,"LENGTH_6",189,"T6",2022-01-06
"1967","001872947F",152,"WEIGHT_7",155.2,"LENGTH_7",243,"T7",2022-03-30
"1968","0018729480",202,"WEIGHT_1",3.9,"LENGTH_1",70,"T1",2021-07-29
"1969","0018729480",202,"WEIGHT_2",9.5,"LENGTH_2",94,"T2",2021-08-30
"1970","0018729480",202,"WEIGHT_3",15.2,"LENGTH_3",109,"T3",2021-09-29
"1971","0018729480",202,"WEIGHT_4",31.8,"LENGTH_4",138,"T4",2021-11-04
"1972","0018729480",202,"WEIGHT_5",51.6,"LENGTH_5",161,"T5",2021-12-09
"1973","0018729480",202,"WEIGHT_6",60,"LENGTH_6",177,"T6",2022-01-06
"1974","0018729480",202,"WEIGHT_7",74.1,"LENGTH_7",189,"T7",2022-02-04
"1975","0018729481",201,"WEIGHT_1",4.2,"LENGTH_1",75,"T1",2021-07-29
"1976","0018729481",201,"WEIGHT_2",7,"LENGTH_2",81,"T2",2021-08-25
"1977","0018729481",201,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1978","0018729481",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1979","0018729481",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1980","0018729481",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1981","0018729481",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1982","0018729482",201,"WEIGHT_1",2.3,"LENGTH_1",61,"T1",2021-07-29
"1983","0018729482",201,"WEIGHT_2",4.2,"LENGTH_2",73,"T2",2021-08-30
"1984","0018729482",201,"WEIGHT_3",3.1,"LENGTH_3",70,"T3",2021-09-29
"1985","0018729482",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1986","0018729482",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1987","0018729482",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1988","0018729482",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1989","0018729483",201,"WEIGHT_1",2.4,"LENGTH_1",63,"T1",2021-07-29
"1990","0018729483",201,"WEIGHT_2",4.8,"LENGTH_2",75,"T2",2021-08-30
"1991","0018729483",201,"WEIGHT_3",7.7,"LENGTH_3",89,"T3",2021-09-29
"1992","0018729483",201,"WEIGHT_4",16.3,"LENGTH_4",112,"T4",2021-11-04
"1993","0018729483",201,"WEIGHT_5",35.4,"LENGTH_5",144,"T5",2021-12-09
"1994","0018729483",201,"WEIGHT_6",51.9,"LENGTH_6",167,"T6",2022-01-06
"1995","0018729483",201,"WEIGHT_7",70.5,"LENGTH_7",186,"T7",2022-03-30
"1996","0018729484",202,"WEIGHT_1",3.2,"LENGTH_1",66,"T1",2021-07-29
"1997","0018729484",202,"WEIGHT_2",8,"LENGTH_2",88,"T2",2021-08-30
"1998","0018729484",202,"WEIGHT_3",7.1,"LENGTH_3",89,"T3",2021-09-29
"1999","0018729484",202,"WEIGHT_4",5.8,"LENGTH_4",85,"T4",2021-11-04
"2000","0018729484",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2001","0018729484",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2002","0018729484",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2003","0018729485",201,"WEIGHT_1",3,"LENGTH_1",67,"T1",2021-07-29
"2004","0018729485",201,"WEIGHT_2",6.2,"LENGTH_2",83,"T2",2021-08-30
"2005","0018729485",201,"WEIGHT_3",12.9,"LENGTH_3",104,"T3",2021-09-29
"2006","0018729485",201,"WEIGHT_4",26.5,"LENGTH_4",130,"T4",2021-11-04
"2007","0018729485",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2008","0018729485",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
